,Rooms,Type,Distance,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Regionname,Propertycount,Comercio y servicios,Restauración y vida social,Transporte y conectividad,Cultura y recreación,Financiero,Espiritual y comunitario,Salud,Educación,metodo,target,dif_fechas
34050,3.0,h,5.2,3.0,1.0,2.0,6.322565239927284,Moreland City Council,Northern Metropolitan,7082.0,16.0,15.0,95.0,4.0,2.0,4.0,3.0,1.0,prop_vendida,14.00695784829872,4.59511985013459
34051,4.0,t,5.2,4.0,2.0,2.0,5.579729825986222,Moreland City Council,Northern Metropolitan,7082.0,11.0,10.0,88.0,5.0,0.0,1.0,1.0,1.0,prop_transferida,13.76421831620775,1.6094379124341003
34052,3.0,h,10.8,3.0,2.0,2.0,5.583496308781699,Manningham City Council,Eastern Metropolitan,4480.0,8.0,2.0,8.0,5.0,3.0,0.0,2.0,0.0,prop_transferida,13.76421831620775,3.6635616461296463
34053,4.0,t,10.8,4.0,2.0,1.0,5.707110264748875,Manningham City Council,Eastern Metropolitan,4480.0,4.0,0.0,28.0,2.0,2.0,1.0,1.0,0.0,prop_transferida,13.955273369904273,0.0
34054,4.0,h,10.8,4.0,2.0,1.0,6.5998704992128365,Manningham City Council,Eastern Metropolitan,4480.0,2.0,0.0,32.0,1.0,0.0,1.0,1.0,0.0,prop_vendida,14.071702737318192,3.8918202981106265
34056,3.0,h,12.1,3.0,1.0,2.0,6.313548046277095,Banyule City Council,Northern Metropolitan,10175.0,11.0,1.0,20.0,2.0,0.0,1.0,2.0,0.0,prop_vendida,13.613395597831598,3.8918202981106265
34057,3.0,h,12.1,3.0,1.0,0.0,6.536691597591305,Banyule City Council,Northern Metropolitan,10175.0,27.0,11.0,47.0,2.0,5.0,1.0,3.0,0.0,prop_vendida,13.480039220276565,0.0
34058,4.0,h,12.1,4.0,2.0,2.0,6.324358962381311,Banyule City Council,Northern Metropolitan,10175.0,2.0,3.0,43.0,1.0,3.0,1.0,2.0,0.0,prop_vendida,13.733216401013184,0.0
34059,3.0,t,12.1,3.0,2.0,1.0,5.313205979041787,Banyule City Council,Northern Metropolitan,10175.0,2.0,2.0,19.0,0.0,2.0,1.0,1.0,0.0,prop_vendida,13.350297037805756,0.0
34062,3.0,h,14.8,3.0,2.0,2.0,6.0330862217988015,Melton City Council,Western Metropolitan,1686.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,prop_vendida,13.399996629152975,2.1972245773362196
34063,3.0,h,10.4,3.0,2.0,2.0,6.643789733147672,Monash City Council,Southern Metropolitan,5678.0,1.0,14.0,46.0,7.0,1.0,3.0,0.0,1.0,prop_vendida,14.360738188157574,4.07753744390572
34064,4.0,h,10.4,4.0,1.0,2.0,6.744059186311348,Monash City Council,Southern Metropolitan,5678.0,4.0,16.0,43.0,7.0,1.0,2.0,0.0,1.0,prop_vendida,14.32293099064221,0.0
34065,3.0,h,10.4,3.0,2.0,2.0,6.434546518787453,Monash City Council,Southern Metropolitan,5678.0,17.0,7.0,70.0,3.0,0.0,2.0,0.0,2.0,prop_vendida,14.227620871042543,0.0
34072,3.0,h,7.7,3.0,1.0,2.0,6.450470422144176,Boroondara City Council,Southern Metropolitan,8920.0,13.0,11.0,53.0,3.0,0.0,2.0,1.0,2.0,prop_vendida,14.328334783195153,0.0
34074,2.0,h,7.7,2.0,2.0,2.0,6.410174881966167,Boroondara City Council,Southern Metropolitan,8920.0,15.0,5.0,57.0,3.0,0.0,2.0,0.0,2.0,puja_del_vendedor,14.253766134056512,4.48863636973214
34075,4.0,h,7.7,4.0,2.0,2.0,6.481577129276431,Boroondara City Council,Southern Metropolitan,8920.0,5.0,2.0,68.0,2.0,1.0,1.0,0.0,0.0,puja_del_vendedor,14.603968372873895,4.48863636973214
34076,4.0,h,7.7,4.0,2.0,2.0,6.536691597591305,Boroondara City Council,Southern Metropolitan,8920.0,9.0,15.0,47.0,2.0,0.0,3.0,1.0,1.0,puja_del_vendedor,14.508658238524095,0.0
34077,3.0,h,7.7,3.0,2.0,2.0,6.877296071497429,Boroondara City Council,Southern Metropolitan,8920.0,33.0,17.0,105.0,2.0,4.0,1.0,1.0,0.0,puja_del_vendedor,14.253766134056512,2.4849066497880004
34078,4.0,h,7.7,4.0,4.0,4.0,6.9782137426306985,Boroondara City Council,Southern Metropolitan,8920.0,8.0,11.0,56.0,5.0,0.0,1.0,1.0,2.0,prop_vendida,14.80876270134486,4.23410650459726
34079,4.0,h,7.7,4.0,2.0,2.0,6.480044561926653,Boroondara City Council,Southern Metropolitan,8920.0,15.0,9.0,57.0,3.0,0.0,2.0,1.0,2.0,prop_vendida,14.301018989130402,4.3694478524670215
34080,3.0,h,7.7,3.0,1.0,2.0,6.648984550024776,Boroondara City Council,Southern Metropolitan,8920.0,13.0,7.0,49.0,3.0,0.0,2.0,0.0,2.0,prop_vendida,14.45102915534846,0.0
34084,5.0,h,7.7,5.0,3.0,6.0,6.520621127558696,Boroondara City Council,Southern Metropolitan,8920.0,6.0,6.0,54.0,6.0,0.0,0.0,1.0,2.0,puja_del_vendedor,14.790070575320824,4.23410650459726
34085,3.0,h,8.4,3.0,1.0,2.0,6.480044561926653,Boroondara City Council,Southern Metropolitan,3265.0,21.0,9.0,23.0,6.0,2.0,3.0,1.0,0.0,prop_vendida,14.70340222683928,0.0
34086,5.0,h,8.4,5.0,3.0,3.0,6.716594773520978,Boroondara City Council,Southern Metropolitan,3265.0,21.0,10.0,20.0,10.0,2.0,3.0,1.0,0.0,puja_del_vendedor,14.88022163978423,0.0
34090,3.0,h,3.5,3.0,1.0,1.0,5.181783550292085,Melbourne City Council,Northern Metropolitan,3106.0,121.0,84.0,98.0,6.0,2.0,2.0,6.0,1.0,puja_del_vendedor,14.346139397261565,0.0
34092,2.0,h,3.5,2.0,2.0,0.0,4.6913478822291435,Melbourne City Council,Northern Metropolitan,3106.0,117.0,67.0,103.0,7.0,1.0,5.0,4.0,1.0,prop_vendida,13.845070331079134,0.0
34093,3.0,h,10.1,3.0,1.0,2.0,6.39024066706535,Glen Eira City Council,Southern Metropolitan,7822.0,54.0,23.0,48.0,3.0,0.0,0.0,5.0,2.0,prop_vendida,14.159100971573958,0.0
34097,5.0,h,10.1,5.0,3.0,2.0,6.61338421837956,Glen Eira City Council,Southern Metropolitan,7822.0,7.0,2.0,42.0,0.0,0.0,1.0,0.0,0.0,prop_vendida,14.30409118627969,3.784189633918261
34098,4.0,h,14.8,4.0,2.0,4.0,6.6039438246004725,Melton City Council,Western Metropolitan,7719.0,14.0,7.0,13.0,3.0,0.0,0.0,1.0,1.0,prop_vendida_prev,13.493928313146206,2.6390573296152584
34103,3.0,h,8.4,3.0,2.0,2.0,6.259581464064923,Glen Eira City Council,Southern Metropolitan,852.0,53.0,38.0,64.0,4.0,7.0,1.0,5.0,1.0,prop_vendida,14.23422155071698,0.0
34106,4.0,h,8.7,4.0,2.0,2.0,5.966146739123692,Glen Eira City Council,Southern Metropolitan,5051.0,54.0,33.0,79.0,0.0,2.0,1.0,5.0,1.0,prop_transferida,14.288634937599019,2.8903717578961645
34107,2.0,h,8.7,2.0,1.0,2.0,5.921578419643816,Glen Eira City Council,Southern Metropolitan,5051.0,50.0,29.0,63.0,0.0,3.0,2.0,4.0,1.0,prop_vendida,13.911730323969618,0.0
34109,3.0,t,11.7,3.0,2.0,1.0,5.54907608489522,Monash City Council,Southern Metropolitan,3582.0,7.0,2.0,6.0,6.0,0.0,4.0,2.0,1.0,prop_vendida,13.547632419997361,2.9444389791664403
34113,3.0,h,27.0,3.0,2.0,4.0,6.464588303689961,Kingston City Council,South-Eastern Metropolitan,3906.0,27.0,6.0,22.0,2.0,2.0,2.0,0.0,0.0,prop_vendida,14.441449523589984,0.0
34117,4.0,h,17.9,4.0,2.0,4.0,6.267200548541362,Bayside City Council,Southern Metropolitan,9758.0,108.0,7.0,19.0,3.0,0.0,0.0,2.0,1.0,prop_vendida,13.981025843899115,0.0
34119,2.0,t,17.9,2.0,2.0,2.0,5.579729825986222,Bayside City Council,Southern Metropolitan,9758.0,17.0,3.0,18.0,3.0,0.0,0.0,1.0,0.0,prop_vendida,13.68767832281738,0.6931471805599453
34121,3.0,t,17.9,3.0,2.0,2.0,5.153291594497779,Bayside City Council,Southern Metropolitan,9758.0,25.0,5.0,18.0,2.0,0.0,0.0,2.0,1.0,prop_vendida,13.579789490265188,1.6094379124341003
34123,4.0,h,17.5,4.0,2.0,2.0,6.505784060128229,Kingston City Council,South-Eastern Metropolitan,2727.0,4.0,1.0,27.0,3.0,0.0,1.0,0.0,0.0,prop_vendida,13.805461232211272,3.6109179126442243
34125,3.0,h,17.5,3.0,1.0,1.0,6.590301048196686,Kingston City Council,South-Eastern Metropolitan,4734.0,45.0,28.0,33.0,5.0,1.0,2.0,6.0,3.0,prop_vendida,13.910821646859095,0.0
34128,4.0,h,3.6,4.0,2.0,1.0,5.170483995038151,Yarra City Council,Northern Metropolitan,2954.0,286.0,129.0,109.0,9.0,9.0,4.0,7.0,1.0,prop_vendida,14.129591834730508,2.995732273553991
34129,4.0,h,3.6,4.0,1.0,2.0,6.12029741895095,Yarra City Council,Northern Metropolitan,2954.0,54.0,25.0,59.0,3.0,4.0,1.0,4.0,2.0,prop_vendida,14.508658238524095,0.0
34130,3.0,h,6.7,3.0,2.0,1.0,5.963579343618446,Darebin City Council,Northern Metropolitan,11204.0,37.0,20.0,81.0,7.0,2.0,2.0,1.0,3.0,puja_del_vendedor,13.910821646859095,0.0
34131,4.0,h,6.7,4.0,2.0,0.0,6.0112671744041615,Darebin City Council,Northern Metropolitan,11204.0,14.0,9.0,77.0,2.0,0.0,2.0,1.0,2.0,prop_vendida,14.077875591662238,4.48863636973214
34132,3.0,h,6.7,3.0,1.0,3.0,6.2878585601617845,Darebin City Council,Northern Metropolitan,11204.0,35.0,11.0,72.0,6.0,0.0,4.0,2.0,3.0,prop_transferida,13.997832948091215,0.0
34134,3.0,h,6.7,3.0,1.0,2.0,6.1463292576688975,Darebin City Council,Northern Metropolitan,11204.0,12.0,11.0,59.0,4.0,0.0,4.0,0.0,3.0,prop_vendida,13.670485941982712,0.0
34136,3.0,h,6.7,3.0,1.0,4.0,6.3561076606958915,Darebin City Council,Northern Metropolitan,11204.0,112.0,45.0,104.0,13.0,8.0,6.0,3.0,4.0,prop_vendida,14.029008539980795,0.0
34137,4.0,t,6.7,4.0,2.0,4.0,5.545177444479562,Darebin City Council,Northern Metropolitan,11204.0,97.0,35.0,107.0,10.0,8.0,4.0,3.0,4.0,prop_vendida,13.894322662602555,2.9444389791664403
34138,3.0,h,6.7,3.0,1.0,2.0,5.932245187448011,Darebin City Council,Northern Metropolitan,11204.0,17.0,8.0,60.0,3.0,0.0,3.0,1.0,3.0,prop_vendida,13.849912950864715,4.48863636973214
34139,3.0,h,6.7,3.0,2.0,1.0,5.214935757608986,Darebin City Council,Northern Metropolitan,11204.0,70.0,21.0,75.0,7.0,7.0,5.0,2.0,2.0,puja_del_vendedor,13.60479076121576,2.3978952727983707
34140,4.0,h,6.7,4.0,1.0,1.0,6.416732282512326,Darebin City Council,Northern Metropolitan,3445.0,17.0,4.0,56.0,7.0,1.0,2.0,0.0,1.0,prop_transferida,13.521140839642674,4.23410650459726
34142,4.0,h,6.7,4.0,1.0,4.0,6.858565034791365,Darebin City Council,Northern Metropolitan,3445.0,35.0,16.0,74.0,6.0,1.0,3.0,0.0,2.0,prop_vendida,14.169683073439028,0.0
34146,4.0,h,20.6,4.0,2.0,2.0,6.359573868672378,Hume City Council,Northern Metropolitan,15510.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,prop_vendida,13.480039220276565,1.6094379124341003
34147,3.0,h,20.6,3.0,2.0,2.0,6.363028103540465,Hume City Council,Northern Metropolitan,15510.0,5.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,prop_transferida,13.190023895035274,0.0
34148,3.0,h,20.6,3.0,2.0,2.0,5.68697535633982,Hume City Council,Northern Metropolitan,15510.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,prop_vendida,13.02805489573287,1.3862943611198906
34150,3.0,h,20.6,3.0,2.0,1.0,6.246106765481563,Hume City Council,Northern Metropolitan,15510.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,1.0,prop_vendida,13.20302312543853,0.0
34151,3.0,h,20.6,3.0,2.0,2.0,6.133398042996649,Hume City Council,Northern Metropolitan,15510.0,1.0,5.0,22.0,3.0,0.0,0.0,2.0,1.0,prop_vendida,13.29463628184505,2.0794415416798357
34152,4.0,h,20.6,4.0,2.0,2.0,6.1092475827643655,Hume City Council,Northern Metropolitan,15510.0,1.0,3.0,18.0,1.0,0.0,1.0,1.0,1.0,puja_del_vendedor,13.161586013632684,2.1972245773362196
34153,3.0,h,20.6,3.0,2.0,1.0,5.480638923341991,Hume City Council,Northern Metropolitan,15510.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,prop_vendida,13.064736383209516,1.0986122886681098
34154,3.0,h,20.6,3.0,1.0,2.0,6.208590026096629,Hume City Council,Northern Metropolitan,15510.0,2.0,3.0,16.0,2.0,0.0,0.0,1.0,0.0,prop_vendida,13.151924121391561,2.3978952727983707
34156,4.0,h,20.6,4.0,2.0,2.0,6.359573868672378,Hume City Council,Northern Metropolitan,15510.0,2.0,0.0,13.0,3.0,0.0,1.0,0.0,1.0,prop_vendida,13.47302165746721,0.0
34157,4.0,h,20.6,4.0,2.0,2.0,5.996452088619021,Hume City Council,Northern Metropolitan,15510.0,1.0,3.0,13.0,1.0,0.0,0.0,1.0,0.0,prop_vendida,13.275944180597024,1.0986122886681098
34158,3.0,h,31.7,3.0,1.0,2.0,6.747586526829315,Casey City Council,South-Eastern Metropolitan,7680.0,45.0,8.0,22.0,1.0,5.0,0.0,2.0,1.0,prop_vendida,13.438634364432907,0.0
34159,3.0,h,2.4,3.0,1.0,0.0,5.0238805208462765,Yarra City Council,Northern Metropolitan,1123.0,53.0,70.0,90.0,3.0,7.0,0.0,4.0,0.0,prop_vendida,14.06627005452127,0.0
34161,3.0,h,23.0,3.0,2.0,2.0,6.016157159698354,Maroondah City Council,Eastern Metropolitan,11925.0,12.0,8.0,21.0,3.0,0.0,1.0,1.0,0.0,prop_vendida,13.62978441212868,0.0
34163,4.0,h,23.0,4.0,2.0,2.0,7.080867896690782,Maroondah City Council,Eastern Metropolitan,1705.0,6.0,3.0,21.0,5.0,0.0,2.0,0.0,0.0,prop_vendida,13.825461878915961,3.58351893845611
34164,3.0,h,23.0,3.0,2.0,2.0,6.697034247666484,Maroondah City Council,Eastern Metropolitan,1705.0,0.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,prop_vendida,13.774689605110144,0.0
34165,2.0,h,23.0,2.0,1.0,1.0,5.44673737166631,Maroondah City Council,Eastern Metropolitan,1863.0,21.0,11.0,16.0,4.0,0.0,2.0,2.0,0.0,prop_vendida,13.22672519452875,0.0
34166,4.0,t,23.0,4.0,2.0,2.0,5.707110264748875,Maroondah City Council,Eastern Metropolitan,1863.0,12.0,9.0,15.0,4.0,0.0,2.0,1.0,0.0,prop_vendida,13.726680437153236,0.0
34168,3.0,h,14.0,3.0,2.0,2.0,6.315358001522335,Hume City Council,Northern Metropolitan,2246.0,1.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,prop_vendida_prev,12.994532278619134,0.0
34173,4.0,h,14.8,4.0,1.0,2.0,7.036148493750536,Brimbank City Council,Western Metropolitan,6388.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,0.0,prop_vendida_prev,13.51440681653079,0.0
34174,3.0,h,14.8,3.0,1.0,4.0,6.4967749901858625,Brimbank City Council,Western Metropolitan,6388.0,1.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,prop_vendida,13.270785106659046,0.0
34175,4.0,h,14.7,4.0,2.0,2.0,6.1092475827643655,Brimbank City Council,Western Metropolitan,2276.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,prop_vendida,13.451668563394815,2.0794415416798357
34176,3.0,h,22.2,3.0,2.0,2.0,6.263398262591624,Kingston City Council,South-Eastern Metropolitan,3940.0,20.0,5.0,29.0,5.0,4.0,0.0,4.0,1.0,prop_vendida,13.60725685067015,0.0
34177,4.0,h,22.2,4.0,2.0,2.0,6.327936783729195,Kingston City Council,South-Eastern Metropolitan,3940.0,16.0,5.0,10.0,6.0,4.0,0.0,3.0,1.0,prop_transferida,13.541075028051122,2.70805020110221
34178,3.0,h,12.4,3.0,1.0,1.0,6.139884552226255,Manningham City Council,Eastern Metropolitan,9028.0,6.0,2.0,22.0,0.0,0.0,1.0,2.0,0.0,prop_vendida,13.698977865303197,3.8918202981106265
34179,3.0,h,12.4,3.0,1.0,2.0,6.595780513961311,Manningham City Council,Eastern Metropolitan,9028.0,13.0,11.0,28.0,6.0,1.0,2.0,3.0,1.0,prop_vendida_prev,14.115615891155079,3.9889840465642745
34181,3.0,h,14.3,3.0,2.0,2.0,6.688354713946762,Manningham City Council,Eastern Metropolitan,10999.0,8.0,3.0,23.0,4.0,1.0,0.0,1.0,1.0,puja_del_vendedor,13.946539697563276,0.0
34182,3.0,h,14.3,3.0,2.0,4.0,6.483107351457199,Manningham City Council,Eastern Metropolitan,10999.0,13.0,8.0,26.0,7.0,0.0,0.0,0.0,0.0,prop_transferida,14.038654909278163,3.784189633918261
34184,4.0,h,14.3,4.0,2.0,2.0,6.398594934535208,Manningham City Council,Eastern Metropolitan,10999.0,0.0,3.0,31.0,2.0,0.0,0.0,0.0,1.0,prop_transferida,14.151983508870947,0.0
34185,3.0,h,16.1,3.0,2.0,2.0,6.54534966033442,Manningham City Council,Eastern Metropolitan,4790.0,2.0,1.0,29.0,12.0,1.0,0.0,0.0,0.0,prop_vendida,14.048209114476009,0.0
34186,5.0,h,16.1,5.0,3.0,3.0,7.221105098182496,Manningham City Council,Eastern Metropolitan,4790.0,0.0,3.0,14.0,1.0,0.0,0.0,0.0,1.0,prop_vendida,14.456311785022262,3.6635616461296463
34192,3.0,h,28.8,3.0,1.0,1.0,6.363028103540465,Casey City Council,South-Eastern Metropolitan,3533.0,6.0,1.0,33.0,5.0,0.0,3.0,0.0,1.0,prop_vendida,13.415034483903348,4.07753744390572
34195,4.0,h,27.0,4.0,1.0,2.0,6.38856140554563,Kingston City Council,South-Eastern Metropolitan,2546.0,10.0,1.0,41.0,1.0,0.0,1.0,0.0,2.0,prop_vendida,13.776770769148342,0.0
34196,3.0,h,7.2,3.0,1.0,1.0,5.8944028342648505,Glen Eira City Council,Southern Metropolitan,4898.0,73.0,40.0,70.0,2.0,6.0,2.0,6.0,1.0,puja_del_vendedor,14.214287349062356,0.0
34197,4.0,h,18.0,4.0,2.0,1.0,6.740519359606223,Banyule City Council,Eastern Metropolitan,6990.0,62.0,18.0,30.0,1.0,4.0,0.0,2.0,1.0,prop_vendida,13.997832948091215,0.0
34199,4.0,h,18.0,4.0,2.0,2.0,6.687108607866515,Banyule City Council,Eastern Metropolitan,6990.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,prop_vendida,13.629182184591333,0.0
34200,3.0,h,18.0,3.0,2.0,2.0,6.902742737158593,Banyule City Council,Eastern Metropolitan,6990.0,119.0,19.0,38.0,1.0,4.0,0.0,4.0,1.0,prop_vendida,14.06627005452127,3.6635616461296463
34202,3.0,h,18.0,3.0,2.0,4.0,6.620073206530356,Banyule City Council,Eastern Metropolitan,2346.0,11.0,2.0,23.0,0.0,0.0,0.0,1.0,0.0,prop_vendida,13.73755009757506,0.0
34213,3.0,h,28.5,3.0,2.0,2.0,6.641182169740591,Casey City Council,South-Eastern Metropolitan,8443.0,4.0,1.0,31.0,0.0,0.0,4.0,0.0,1.0,prop_transferida,13.554147092530322,0.0
34215,3.0,h,19.6,3.0,1.0,2.0,6.352629396319567,Whittlesea City Council,Northern Metropolitan,10926.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,prop_vendida,13.279368835614243,3.5263605246161616
34216,3.0,h,19.6,3.0,1.0,2.0,6.270988431858299,Whittlesea City Council,Northern Metropolitan,10926.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,prop_vendida,13.3374763699232,3.6635616461296463
34218,4.0,h,19.6,4.0,3.0,2.0,5.863631175598097,Whittlesea City Council,Northern Metropolitan,10926.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,prop_vendida_prev,13.431319053559353,2.3978952727983707
34219,4.0,h,19.6,4.0,2.0,4.0,6.513230110912307,Whittlesea City Council,Northern Metropolitan,10926.0,42.0,9.0,60.0,2.0,10.0,1.0,4.0,0.0,prop_transferida,13.586098651497313,3.1354942159291497
34221,3.0,h,19.6,3.0,1.0,2.0,6.2878585601617845,Whittlesea City Council,Northern Metropolitan,10926.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,prop_vendida,13.235693848424024,3.5263605246161616
34222,3.0,h,19.6,3.0,1.0,2.0,6.2878585601617845,Whittlesea City Council,Northern Metropolitan,10926.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,prop_vendida,13.180634172318978,3.58351893845611
34223,2.0,h,7.5,2.0,1.0,0.0,5.680172609017068,Moonee Valley City Council,Western Metropolitan,9264.0,12.0,10.0,59.0,0.0,0.0,0.0,1.0,2.0,puja_del_vendedor,13.76421831620775,0.0
34225,3.0,h,7.5,3.0,2.0,3.0,6.932447891572509,Moonee Valley City Council,Western Metropolitan,9264.0,7.0,7.0,58.0,1.0,0.0,0.0,1.0,1.0,prop_vendida,14.56928283092878,4.59511985013459
34226,4.0,h,7.5,4.0,3.0,2.0,6.601230118728877,Moonee Valley City Council,Western Metropolitan,9264.0,12.0,6.0,37.0,0.0,0.0,0.0,1.0,2.0,prop_transferida,14.580978865220017,0.0
34230,2.0,u,7.5,2.0,1.0,1.0,4.672828834461906,Moonee Valley City Council,Western Metropolitan,9264.0,15.0,10.0,64.0,1.0,1.0,3.0,1.0,1.0,prop_vendida,13.126357390703754,3.8918202981106265
34231,3.0,h,7.5,3.0,1.0,0.0,6.163314804034641,Moonee Valley City Council,Western Metropolitan,9264.0,5.0,4.0,60.0,0.0,0.0,0.0,1.0,1.0,prop_vendida_prev,13.966084276658332,0.0
34235,2.0,h,8.2,2.0,1.0,1.0,5.755742213586912,Moonee Valley City Council,Western Metropolitan,1308.0,14.0,3.0,34.0,0.0,0.0,0.0,1.0,1.0,prop_vendida_prev,13.47302165746721,4.3694478524670215
34236,4.0,t,7.5,4.0,3.0,1.0,5.214935757608986,Moonee Valley City Council,Western Metropolitan,852.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,puja_del_vendedor,13.592368256649284,1.3862943611198906
34238,4.0,h,7.5,4.0,2.0,3.0,6.78897174299217,Moonee Valley City Council,Western Metropolitan,852.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,prop_vendida,14.126665719201661,4.23410650459726
34239,4.0,h,5.7,4.0,1.0,0.0,6.222576268071369,Darebin City Council,Northern Metropolitan,2970.0,71.0,35.0,103.0,4.0,1.0,3.0,12.0,0.0,prop_transferida,14.227620871042543,0.0
34240,3.0,h,5.7,3.0,2.0,1.0,5.786897381366708,Darebin City Council,Northern Metropolitan,2970.0,63.0,32.0,64.0,5.0,1.0,4.0,11.0,0.0,prop_vendida_prev,14.058457520888082,4.23410650459726
34241,4.0,h,13.1,4.0,1.0,2.0,6.539585955617669,Hume City Council,Northern Metropolitan,5070.0,16.0,4.0,51.0,7.0,1.0,3.0,0.0,1.0,prop_transferida,13.687109980168769,4.23410650459726
34242,3.0,h,13.1,3.0,1.0,4.0,6.373319789577012,Hume City Council,Northern Metropolitan,5070.0,19.0,7.0,60.0,3.0,1.0,7.0,4.0,0.0,prop_vendida,13.498057700804253,4.07753744390572
34243,3.0,h,13.1,3.0,1.0,2.0,6.415096959171596,Hume City Council,Northern Metropolitan,5070.0,5.0,0.0,51.0,1.0,0.0,5.0,1.0,1.0,prop_transferida,13.403777346275337,0.0
34244,3.0,h,13.1,3.0,1.0,4.0,6.46302945692067,Hume City Council,Northern Metropolitan,5070.0,8.0,1.0,53.0,6.0,1.0,3.0,1.0,1.0,prop_vendida,13.438634364432907,0.0
34245,3.0,t,24.8,3.0,1.0,2.0,5.365976015021851,Knox City Council,Eastern Metropolitan,10788.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,prop_vendida,13.362955414648066,2.833213344056216
34250,2.0,h,3.6,2.0,1.0,0.0,5.204006687076795,Moreland City Council,Northern Metropolitan,6244.0,117.0,56.0,127.0,5.0,2.0,3.0,6.0,1.0,prop_vendida,14.12483253946422,4.77912349311153
34252,2.0,h,3.4,2.0,1.0,0.0,5.0689042022202315,Melbourne City Council,Northern Metropolitan,3593.0,33.0,19.0,56.0,7.0,2.0,7.0,3.0,2.0,puja_del_vendedor,13.652992804936396,4.77912349311153
34253,3.0,h,5.1,3.0,1.0,0.0,5.3981627015177525,Maribyrnong City Council,Western Metropolitan,7570.0,22.0,23.0,77.0,2.0,0.0,2.0,1.0,3.0,prop_vendida,13.758941264676379,4.77912349311153
34257,3.0,h,5.1,3.0,1.0,0.0,5.488937726156687,Maribyrnong City Council,Western Metropolitan,7570.0,16.0,14.0,85.0,2.0,0.0,2.0,2.0,1.0,prop_vendida_prev,13.744015630372484,4.48863636973214
34261,2.0,h,31.7,2.0,1.0,7.0,5.953243334287785,Frankston City Council,South-Eastern Metropolitan,17055.0,71.0,35.0,24.0,1.0,6.0,3.0,10.0,0.0,puja_del_vendedor,13.304686600863562,2.3978952727983707
34264,4.0,h,7.2,4.0,2.0,2.0,6.327936783729195,Glen Eira City Council,Southern Metropolitan,852.0,29.0,14.0,55.0,0.0,2.0,1.0,4.0,1.0,prop_vendida,13.691081612088286,4.543294782270004
34265,3.0,h,12.9,3.0,1.0,2.0,6.517671272912275,Hume City Council,Western Metropolitan,3285.0,10.0,7.0,31.0,0.0,0.0,0.0,1.0,1.0,prop_vendida_prev,13.399996629152975,0.0
34267,3.0,h,12.9,3.0,2.0,1.0,6.3080984415095305,Hume City Council,Western Metropolitan,3285.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,prop_vendida,13.398480330934175,0.0
34268,3.0,h,12.9,3.0,2.0,2.0,6.298949246855942,Hume City Council,Western Metropolitan,3285.0,3.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,prop_vendida_prev,13.353476685668044,3.5553480614894135
34269,3.0,h,7.3,3.0,2.0,0.0,6.18826412308259,Boroondara City Council,Southern Metropolitan,10412.0,15.0,15.0,93.0,2.0,2.0,1.0,9.0,1.0,puja_del_vendedor,14.648420115681892,4.6913478822291435
34272,3.0,h,7.3,3.0,2.0,1.0,5.783825182329737,Boroondara City Council,Southern Metropolitan,10412.0,23.0,14.0,72.0,5.0,3.0,1.0,10.0,0.0,prop_vendida,14.207553321415745,0.0
34281,3.0,h,7.3,3.0,2.0,3.0,6.406879986069314,Boroondara City Council,Southern Metropolitan,10412.0,51.0,15.0,10.0,2.0,2.0,1.0,10.0,4.0,prop_vendida,14.305929984322287,4.2626798770413155
34282,3.0,h,16.7,3.0,1.0,3.0,6.6039438246004725,Monash City Council,Eastern Metropolitan,15321.0,42.0,22.0,19.0,1.0,2.0,1.0,1.0,2.0,prop_vendida_prev,13.85952840031839,0.0
34283,3.0,h,16.7,3.0,1.0,1.0,6.481577129276431,Monash City Council,Eastern Metropolitan,15321.0,5.0,1.0,19.0,4.0,0.0,4.0,0.0,1.0,prop_vendida,14.100690252077353,4.07753744390572
