direccion_completa,x,y
"Carnegie, 6/20 Anzac St, 3163",-37.8858706,145.064888
"Pascoe Vale, 7/6 Downs St, 3044",-37.725688,144.94088
"Black Rock, 3/308 Beach Rd, 3193",-37.976546,145.016921
"Forest Hill, 45 Lasiandra Av, 3131",-37.8336042,145.1840052
"Highett, 3/21 Morley Cr, 3190",-37.9437303,145.0261079
"Brunswick, 8/380 Lygon St, 3056",-37.7670374,144.9727047
"Hampton, 30 James Cr, 3188",-37.9427645,145.0204664
"Ardeer, 22 Lawrence St, 3022",-37.7781997,144.8026628
"Croydon, 9/116 Hull Rd, 3136",-37.793283,145.3037638
"Ivanhoe, 9 Central Av, 3079",-37.7758727,145.0406276
"Glen Huntly, 2/33 MacGowan Av, 3163",-37.8942471,145.0400607
"Bentleigh East, 75 Latham St, 3165",-37.9140433,145.0743014
"Preston, 7/553 Murray Rd, 3072",-37.736388,144.9831898
"Bentleigh East, 6/1036 North Rd, 3165",-37.9083622,145.0747492
"Sunshine West, 93 Nicholson Pde, 3020",-37.7963585,144.8083137
"Thornbury, 348 Gooch St, 3071",-37.7609356,145.0273448
"Viewbank, 26 Broadlea Cr, 3084",-37.7297193,145.0959572
"Windsor, 4/16 Lewisham Rd, 3181",-37.8568257,144.9991541
"Bundoora, 5 Latrobe Av, 3083",-37.6979678,145.0467762
"Murrumbeena, 3/28 Rosella St, 3163",-37.8945296,145.0738172
"Malvern East, 31 Berrima Av, 3145",-37.8829404,145.0666623
"Bentleigh, 46 Railway Cr, 3204",-37.9276075,145.0359995
"Greensborough, 3/71 Nell St, 3088",-37.7100583,145.1025919
"Boronia, 25 Southey Rd, 3155",-37.8433737,145.2956741
"Kingsville, 4 Kingsville St, 3012",-37.8071818,144.8787149
"Eltham North, 47 Acheron Cr, 3095",-37.703159,145.1333993
"MacLeod, 33 Torbay St, 3085",-37.7227046,145.0727904
"Hampton, 2/458 Bluff Rd, 3188",-37.9430763,145.0230187
"Donvale, 5 Linford Cl, 3111",-37.7763775,145.1790304
"Kew, 4/56 Princess St, 3101",-37.8043603,145.0295205
"Mentone, 8/19 Florence St, 3194",-37.9815947,145.0608114
"Port Melbourne, 405/99 Nott St, 3207",-37.8405031,144.9385446
"Burwood, 42a Highbury Rd, 3125",-37.8542353,145.1011115
"Hoppers Crossing, 7 Ashton Cr, 3029",-37.8608624,144.6728877
"Ascot Vale, 49 Newsom St, 3032",-37.7754861,144.9023631
"Maidstone, 3/19 Burns St, 3012",-37.7872066,144.8748404
"Brunswick East, 6a Deakin St, 3057",-37.7723013,144.9746614
"Bayswater, 4/45 Marlborough Rd, 3153",-37.8381232,145.254496
"Brunswick West, 3/10 Melville Rd, 3055",-37.7678506,144.9434886
"Diamond Creek, 35 Chapman St, 3089",-37.6781407,145.1684308
"Lalor, 38 Vasey Av, 3075",-37.6678319,145.0199189
"Frankston, 3/46 Williams St, 3199",-38.152242,145.121863
"Pascoe Vale, 4/9 Austin Cr, 3044",-37.726484,144.9280205
"Ivanhoe, 73 Bond St, 3079",-37.7624793,145.0369202
"Hawthorn East, 2/30 Ryeburne Av, 3123",-37.8204542,145.0582685
"South Yarra, 5/41 Caroline St, 3141",-37.8380526,144.9879249
"Glen Iris, 2 Martin Cr, 3146",-37.8619191,145.0457743
"Carlton North, 409 Station St, 3054",-37.7869727,144.9755044
"Hawthorn East, 4/50 Victoria Rd, 3123",-37.8227366,145.0484954
"Abbotsford, 2/47 Nicholson St, 3067",-37.8080877,144.9960888
"Bentleigh East, 2/24 Monash St, 3165",-37.9126095,145.083319
"Chadstone, 30 Melinga Cr, 3148",-37.8777804,145.1076737
"Reservoir, 2/3 Kennedy St, 3073",-37.7227721,144.9877189
"Heidelberg Heights, 2/67 Lloyd St, 3081",-37.7440502,145.0504572
"South Morang, 23 Meridian Dr, 3752",-37.6221499,145.0717195
"Bundoora, 3/10 Edro Ct, 3083",-37.7027079,145.0581367
"Coburg North, 2 Elizabeth St, 3058",-37.7399239,144.9813908
"Bentleigh East, 2/73 Bignell Rd, 3165",-37.9356711,145.0685508
"Oakleigh, 3/5 Heath Av, 3166",-37.9008649,145.0966728
"Oak Park, 3 Summit Av, 3046",-37.7170442,144.9139919
"Carrum, 23a True Av, 3197",-38.0728665,145.1297213
"Bundoora, 3/210 Greenhills Rd, 3083",-37.68916,145.047977
"Preston, 2/8 Furzer St, 3072",-37.7278447,144.9863976
"Bentleigh East, 29 Beddoe Av, 3165",-37.9183004,145.0685969
"Greensborough, 44 Albion Cr, 3088",-37.6969828,145.1208165
"Mont Albert, 3/72 Kenmare St, 3127",-37.8126691,145.112165
"Nunawading, 8/22 Mount Pleasant Rd, 3131",-37.8227318,145.1776177
"Hampton, 4 Bayside Cr, 3188",-37.9432047,145.0060857
"Balwyn North, 2/35 Greythorn Rd, 3104",-37.793317,145.099757
"Bulleen, 3/10 Ronald Av, 3105",-37.7643374,145.0904964
"Rosanna, 2 Leon Av, 3084",-37.7439605,145.0714047
"Sunshine North, 7 Laura Ct, 3020",-37.7573158,144.8280363
"Sunshine West, 32 Buckingham Cr, 3020",-37.8007823,144.8255794
"Burwood, 28 Farleigh Av, 3125",-37.8459968,145.1241152
"Footscray, 6/63 Hyde St, 3011",-37.8059955,144.9012256
"Ivanhoe, 32 Lantana St, 3079",-37.7586963,145.0495072
"Maribyrnong, 407/54 La Scala Av, 3032",-37.7809631,144.8940056
"Avondale Heights, 25 MacEy Av, 3034",-37.7641187,144.8661067
"Hampton East, 3 Tarwin Av, 3188",-37.938993,145.0245434
"Kew, 26 Valentine Av, 3101",-37.8097776,145.0303373
"South Yarra, 4/52 Pasley St, 3141",-37.8424582,144.9847259
"Chelsea, 24 Baxter Av, 3196",-38.0447474,145.1220001
"Mount Waverley, 4/547 High Street Rd, 3149",-37.8711628,145.1414014
"Noble Park, 7b Ellt Cr, 3174",-37.9546643,145.1732868
"Malvern East, 3/26 Ferncroft Av, 3145",-37.868724,145.057238
"Balwyn North, 36 Larbert Av, 3104",-37.781915,145.0879727
"Essendon, 4/183 Napier St, 3040",-37.7459088,144.9191059
"Chadstone, 5/9 Churchill Av, 3148",-37.8875415,145.1067264
"Reservoir, 53 Ayr St, 3073",-37.703434,145.0331354
"Armadale, 3/28 Elgin Av, 3143",-37.8564588,145.0120999
"Hawthorn East, 2/516 Tooronga Rd, 3123",-37.8326418,145.0474869
"Bulleen, 37 Apex Cr, 3105",-37.7693427,145.0915742
"Port Melbourne, 844/1 Esplanade Pl, 3207",-37.8370633,144.9451071
"Watsonia, 7 Crellin Cr, 3087",-37.7089832,145.0837988
"Carlton, 4/150 Station St, 3053",-37.7938676,144.9748042
"Balwyn, 4/12 Boston Rd, 3103",-37.8161336,145.0776972
"Alphington, 4/24 Como St, 3078",-37.7826255,145.0334024
"Glen Iris, 5/1435 High St, 3146",-37.8587362,145.0474458
"Doncaster, 806/1 Grosvenor St, 3108",-37.7832364,145.128251
"Balwyn, 38 Relowe Cr, 3103",-37.803578,145.1033775
"Broadmeadows, 58a Cuthbert St, 3047",-37.6844235,144.9303474
"South Yarra, 6/34 Cromwell Rd, 3141",-37.843555,145.0004011
"Brighton, 6/29 Seacombe Gr, 3186",-37.9062443,144.9857275
"Greenvale, 4/10 Brechin Ct, 3059",-37.6515046,144.8918866
"South Yarra, 3/567 Punt Rd, 3141",-37.8418781,144.9855826
"Greensborough, 5/20 Hobson St, 3088",-37.7044215,145.092352
"Glen Iris, 2/37 Carroll Cr, 3146",-37.8513069,145.0470011
"Bentleigh East, 8 Stockdale Av, 3165",-37.9168518,145.0637507
"Yallambie, 33 Fahey Cr, 3085",-37.7297748,145.0835874
"Gardenvale, 4/58 Lantana Rd, 3185",-37.896641,145.0118948
"Coburg, 4 Higinbotham St, 3058",-37.7363496,144.9583227
"Kew, 2/7 Gladstone St, 3101",-37.8026549,145.0400673
"Mount Waverley, 2/51 Ian Gr, 3149",-37.8949091,145.1198948
"Pascoe Vale, 7/1 Heath St, 3044",-37.7298034,144.9286944
"Oak Park, 5/36 Josephine St, 3046",-37.7181124,144.9153245
"Caroline Springs, 45 Willandra Lp, 3023",-37.7526765,144.7321327
"Footscray, 7/37 Ballarat Rd, 3011",-37.7953944,144.9056084
"Montmorency, 2/31 Hoban Av, 3094",-37.7155707,145.1183719
"Richmond, 606/20 Burnley St, 3121",-37.8126488,145.0093583
"Greensborough, 7/143 St Helena Rd, 3088",-37.6993781,145.1202287
"Coburg North, 4/97 Shorts Rd, 3058",-37.7233308,144.9528919
"Reservoir, 7 Lambassa Gr, 3073",-37.6987264,145.0183875
"Camberwell, 66 Fordham Av, 3124",-37.8397832,145.0735874
"Burwood, 4a Gracehill Av, 3125",-37.8560606,145.1243854
"Yarraville, 72 Pentland Pde, 3013",-37.8113576,144.8929901
"Carnegie, 404/3 Morton Av, 3163",-37.8866917,145.058377
"Hampton, 2/518 Bluff Rd, 3188",-37.9364538,145.0242659
"Footscray, 3/2 Ballarat Rd, 3011",-37.7951731,144.9090089
"Braybrook, 4/31 Vine St, 3019",-37.7808187,144.8566953
"Reservoir, 24 MacLagan Cr, 3073",-37.706777,145.0062946
"Northcote, 55 Elm St, 3070",-37.7680607,144.9948622
"Northcote, 4/228 Victoria Rd, 3070",-37.7659861,145.0125225
"Surrey Hills, 6/14 Broughton Rd, 3127",-37.8282743,145.1037681
"Malvern, 8 Chesterfield Av, 3144",-37.8451308,145.0325975
"Bulleen, 4/16 Carrathool St, 3105",-37.7641709,145.0894002
"Bentleigh, 28b Scotts St, 3204",-37.9206237,145.0471209
"Eltham, 2/72 Bible St, 3095",-37.7183358,145.151362
"Niddrie, 3/32 Spring St, 3042",-37.733425,144.8753971
"Glen Iris, 8/69 Edgar St N, 3146",-37.8500089,145.0461191
"Richmond, 3A Waltham Pl, 3121",-37.8202533,144.9972755
"Reservoir, 2/57 Clingin St, 3073",-37.7288934,145.0312414
"Brunswick West, 42 Hopetoun Av, 3055",-37.7536608,144.9355884
"Reservoir, 83 Glasgow Av, 3073",-37.7037,144.9964945
"Reservoir, 35 Goulburn Av, 3073",-37.7223097,145.0203159
"Caulfield North, 8/129 Kambrook Rd, 3161",-37.88059,145.0345486
"Malvern, 5 Banksia Wy, 3144",-37.8491407,145.0325906
"Glenroy, 30 Valley Cr, 3046",-37.7004356,144.9069825
"Wyndham Vale, 49 Lancewood Rd, 3024",-37.871613,144.5940749
"Plumpton, 36 Orbis Av, 3335",-37.7188496,144.7318817
"Hawthorn, 403/36 Lynch St, 3122",-37.8213105,145.0291373
"Glen Huntly, 2/7 Rosedale Av, 3163",-37.8905093,145.0432291
"Brighton East, 4/377 South Rd, 3187",-37.9315137,145.0287317
"Brunswick, 8/100 Blyth St, 3056",-37.7664684,144.9701995
"Richmond, 2/35 Jubilee Pl, 3121",-37.8124432,145.0041608
"Thornbury, 8/350 Gooch St, 3071",-37.7609487,145.0273388
"Moonee Ponds, 8 Milfay Av, 3039",-37.7678533,144.9192882
"Caulfield North, 409/58 Kambrook Rd, 3161",-37.875864,145.0358589
"Prahran, 62/321 Chapel St, 3181",-37.8476062,144.9938072
"Northcote, 35 McCracken Av, 3070",-37.7696319,144.9942561
"Elwood, 5/71 Ormond Rd, 3184",-37.8842125,144.9859859
"South Morang, 85 Bushmans Wy, 3752",-37.6468564,145.1007049
"Ringwood, 5 Lade Ct, 3134",-37.8026346,145.2357461
"Prahran, 8 Green St, 3181",-37.8531525,144.9902509
"Rosanna, 28a Brassey Av, 3084",-37.7352683,145.0733935
"Melbourne, 505/83 Queens Rd, 3000",-37.8544158,144.9804421
"Balwyn, 7 Sevenoaks St, 3103",-37.806451,145.0746749
"Elwood, 3/9 Foam St, 3184",-37.8841408,144.9911748
"Fitzroy, 9/144 George St, 3065",-37.8043003,144.9812622
"Elwood, 6/4 Hartpury Av, 3184",-37.8749874,144.9891571
"Boronia, 2/374 Dorset Rd, 3155",-37.8475109,145.2870961
"Glen Waverley, 2/4 Myers Av, 3150",-37.8742729,145.1593072
"Eaglemont, 49a Hopetoun Gr, 3084",-37.7654925,145.0547257
"Kew, 5/20 Duke St, 3101",-37.7952077,145.0331372
"Nunawading, 4 Busana Wy, 3131",-37.805635,145.1711558
"Northcote, 301/231 St Georges Rd, 3070",-37.7652036,144.9915665
"Glenroy, 3/21 Hartington St, 3046",-37.6997358,144.9160655
"Doreen, 96 Laurimar Bvd, 3754",-37.5796412,145.1221643
"Wyndham Vale, 97 Eureka Dr, 3024",-37.8714248,144.5994338
"Elwood, 29 Mason Av, 3184",-37.8764976,144.9900449
"Seddon, 2/26 Emma St, 3011",-37.8044851,144.8897776
"Ashburton, 26 Tarakan Av, 3147",-37.8661415,145.0834325
"Doncaster, 52 Timber Rdg, 3108",-37.7774857,145.107069
"Dallas, 471 Barry Rd, 3047",-37.66549,144.9350689
"St Kilda, 8/24 Alma Rd, 3182",-37.8604098,144.9852598
"Brighton, 7 Dendy St, 3186",-37.9188753,144.9894179
"Brooklyn, 3/53 Stenhouse Av, 3012",-37.8208127,144.8443602
"Ormond, 9/498 North Rd, 3204",-37.9039302,145.0381423
"Campbellfield, 39 Cambridge Wy, 3061",-37.6769494,144.9671831
"Camberwell, 31a Morey St, 3124",-37.8411659,145.096099
"Camberwell, 64 Fordham Av, 3124",-37.8396556,145.073518
"Moonee Ponds, 5/20 Park St, 3039",-37.7618068,144.9198649
"Oakleigh, 3 Young St, 3166",-37.9066968,145.0951806
"Ivanhoe, 3/18 Belmont Rd, 3079",-37.7679839,145.033941
"Hampton East, 2a Evans Av, 3188",-37.9441959,145.0381195
"Glenroy, 98 Melbourne Av, 3046",-37.7034661,144.928385
"Kew East, 3/33 Woodlands Av, 3102",-37.7975716,145.0566004
"Kew, 2/7 College Pde, 3101",-37.8135228,145.0354719
"Northcote, 3/2 McCracken Av, 3070",-37.7697322,144.9916239
"Kew, 4/29 Walpole St, 3101",-37.8046069,145.0315275
"Viewbank, 82 Casey Cr, 3084",-37.7338992,145.0958724
"Sydenham, 3/42 Albert Rd, 3037",-37.6883388,144.7583189
"Melbourne, 74/431 St Kilda Rd, 3000",-37.8384414,144.9771288
"Oakleigh, 2/23 Dalgety St, 3166",-37.8916598,145.0908112
"St Kilda, 50/343 Beaconsfield Pde, 3182",-37.8585858,144.9708487
"Chadstone, 40 Mawarra Cr, 3148",-37.8792625,145.1086317
"Reservoir, 23 Pallant Av, 3073",-37.6966678,144.9948682
"Glen Iris, 4 Denman Av, 3146",-37.8501779,145.0689445
"East Melbourne, 510 Victoria Pde, 3002",-37.8099178,144.9883946
"Reservoir, 3/1 McCrae St, 3073",-37.7060633,145.0102424
"Hawthorn, 9/136 Church St, 3122",-37.8185021,145.0178377
"Elsternwick, 410/28 Riddell Pde, 3185",-37.8853439,145.0022834
"Brighton, 2/3 Foote St, 3186",-37.8973229,144.9928786
"Elwood, 3/210 Tennyson St, 3184",-37.8830094,144.9929749
"Camberwell, 36 Pine Av, 3124",-37.841044,145.059535
"Ascot Vale, 62 Langs Rd, 3032",-37.7831033,144.9068006
"Ormond, 2 Howard Av, 3204",-37.9043278,145.027276
"Essendon West, 3a Bourke St, 3040",-37.7542602,144.8861773
"Mentone, 2/8 Broome Av, 3194",-37.980638,145.0827148
"Black Rock, 5/315 Beach Rd, 3193",-37.9774175,145.0169795
"Carnegie, 8/36 Moonya Rd, 3163",-37.8966928,145.0599189
"Reservoir, 5/1 Griffiths St, 3073",-37.7145606,144.9957651
"Ashburton, 3 Lae Ct, 3147",-37.8693077,145.0844243
"Preston, 83A Tyler St, 3072",-37.7330851,145.0312351
"South Morang, 4 Flamingo Pt, 3752",-37.6395237,145.0733097
"Balwyn North, 45 Dempster Av, 3104",-37.7955077,145.0943194
"Heidelberg Heights, 9 Heffernan Wk, 3081",-37.7454231,145.0507605
"Newport, 3/58 Mason St, 3015",-37.8417675,144.8782042
"Rosanna, 36 Victoria Av, 3084",-37.7318287,145.0641041
"Footscray, 303/250 Barkly St, 3011",-37.7991858,144.8960777
"Seaford, 30 Larool Cr, 3198",-38.085411,145.1290435
"Parkdale, 2/23 Robert St, 3195",-37.9861886,145.0833695
"Clarinda, 45/104 Springs Rd, 3169",-37.9365905,145.1065649
"Hillside, 3/6 Lorraine Ct, 3037",-37.7031581,144.7438964
"Airport West, 95A Bowes Av, 3042",-37.7268974,144.8850151
"Hawthorn East, 3/50 Victoria Rd, 3123",-37.8226606,145.0485114
"Brunswick East, 5/146 Mitchell St, 3057",-37.7604668,144.9767121
"Kensington, 54 McCracken St, 3031",-37.7916527,144.9275388
"Camberwell, 4/11 Allambee Av, 3124",-37.8344413,145.0740605
"Hughesdale, 3/27 Latrobe St, 3166",-37.9028138,145.0848021
"Werribee, 30 Latham St, 3030",-37.8794829,144.655972
"Yarraville, 2/37 Kidman St, 3013",-37.8139705,144.8647533
"Yarraville, 3/14 Gordon Pde, 3013",-37.8228816,144.8831534
"Essendon, 31 Lawson St, 3040",-37.7580056,144.9321364
"Beaumaris, 8/1 Coles Ct, 3193",-37.9794264,145.0468484
"South Yarra, 29 Davis Av, 3141",-37.8413984,144.9899028
"Keilor East, 26 Heather Av, 3033",-37.7439329,144.8695913
"Keilor East, 71 Noga Av, 3033",-37.7419702,144.8705167
"Altona North, 61a First Av, 3025",-37.8363747,144.8543614
"Hawthorn, 4/1 Domville Av, 3122",-37.8212572,145.0223916
"Mont Albert, 33a Kingsley Cr, 3127",-37.8142993,145.1137881
"Southbank, 24/105 Southbank Bvd, 3006",-37.8231265,144.9668968
"Brighton, 9 Newbay Cr, 3186",-37.9053484,144.9919335
"Newport, 3/169 Mason St, 3015",-37.8413097,144.8689421
"Toorak, 9 Glyndebourne Av, 3142",-37.840394,145.0257371
"Glenroy, 3/95 Loongana Av, 3046",-37.7091966,144.9030434
"Brunswick East, 3 Temuka Av, 3057",-37.7643475,144.9754894
"Glenroy, 4/17 Finchley Av, 3046",-37.703724,144.91308
"Hawthorn, 2/9 Fordholm Rd, 3122",-37.8304174,145.0309793
"Port Melbourne, 406/2 Rouse St, 3207",-37.8443239,144.9437223
"Camberwell, 4/870 Riversdale Rd, 3124",-37.835063,145.0887439
"Burnley, 9/50 Gibdon St, 3121",-37.8297305,145.0098602
"Brighton East, 34a Pine St, 3187",-37.9198505,145.007113
"Balwyn, 22 Gordon St, 3103",-37.8074364,145.0638126
"Maidstone, 2/8 Bernard St, 3012",-37.7877086,144.864849
"St Kilda, 8/109 Wellington St, 3182",-37.8570682,144.9896394
"Kensington, 802/70 Speakmen St, 3031",-37.7939637,144.9159974
"Carnegie, 8/5 Gnarwyn Rd, 3163",-37.8943989,145.0615756
"Bentleigh East, 81 Kennedy St, 3165",-37.9198151,145.0819256
"Glenroy, 2/8 Becket St S, 3046",-37.7012171,144.9130475
"Ringwood, 2/22 Andrew St, 3134",-37.808385,145.223843
"Malvern East, 35 Carlyle Wy, 3145",-37.869618,145.0571041
"Northcote, 3/105 Arthurton Rd, 3070",-37.7686053,144.989775
"Kew, 35 Barrington Av, 3101",-37.805431,145.0440173
"Armadale, 7/377 Dandenong Rd, 3143",-37.8604328,145.0147329
"South Yarra, 2/35 Alexandra Av, 3141",-37.8300817,144.987026
"Thomastown, 3/6 Heyington Av, 3074",-37.6820186,145.015586
"Hawthorn, 2 Ercildoune Av, 3122",-37.8361528,145.0411758
"Sunshine West, 3/13 Mayne St, 3020",-37.7909173,144.8250057
"Toorak, 9/24 Mathoura Rd, 3142",-37.8470422,145.0072848
"Surrey Hills, 5/56 Windsor Cr, 3127",-37.8238544,145.1053985
"Middle Park, 48 Langridge St, 3206",-37.8544222,144.9653046
"Altona North, 2/33 Fifth Av, 3025",-37.8411485,144.8491794
"Altona North, 29 Cyclamen Av, 3025",-37.8285759,144.8527123
"Prahran, 4/261 Dandenong Rd, 3181",-37.8587938,145.0023782
"Bentleigh East, 3/1 Omeo Ct, 3165",-37.9218048,145.0596689
"Rosanna, 28 Stanton Cr, 3084",-37.7315095,145.0709914
"MacLeod, 2/32 Edward St, 3085",-37.7247779,145.0765969
"Elsternwick, 4/28 Clarence St, 3185",-37.8920568,145.0105969
"Burwood, 35 Barnes Av, 3125",-37.8565235,145.098195
"Altona North, 7 Seventh Av, 3025",-37.8444555,144.8468588
"Glen Iris, 4/17 Peate Av, 3146",-37.8477169,145.0633514
"Donvale, 45 Larne Av, 3111",-37.795066,145.1948637
"Essendon, 2/5 Kalimna St, 3040",-37.7502448,144.9227869
"Rosanna, 26 Laane Av, 3084",-37.7438877,145.0725521
"Melbourne, 310/74 Queens Rd, 3000",-37.8522676,144.9793122
"Northcote, 2/54 Gadd St, 3070",-37.7623043,144.9911254
"Essendon, 7/5 Queen St, 3040",-37.7452998,144.9090081
"Richmond, 6/11 River St, 3121",-37.8151184,145.0135911
"Richmond, 3/21 Somerset St, 3121",-37.8153701,145.0011728
"Airport West, 7 McNamara Av, 3042",-37.7314694,144.8805014
"Camberwell, 27 Lansell Cr, 3124",-37.836578,145.0703674
"Reservoir, 4/94 Purinuan Rd, 3073",-37.7078791,145.0223392
"Glen Iris, 2/4 Peace St, 3146",-37.862995,145.0643514
"Altona North, 61 Cooper Av, 3025",-37.8367674,144.8441649
"Bentleigh East, 9 Lancaster St, 3165",-37.9120131,145.0546133
"Malvern East, 47 Cairnes Cr, 3145",-37.8728601,145.0646987
"Doncaster, 36 Queens Av, 3108",-37.787707,145.1369946
"Templestowe Lower, 5/207 Manningham Rd, 3107",-37.7716928,145.1025114
"Reservoir, 36 Tambo Av, 3073",-37.7209241,145.0189525
"Essendon, 3/28 Gilbertson St, 3040",-37.741825,144.897954
"Altona North, 71a Clematis Av, 3025",-37.8264807,144.8502777
"Ashburton, 4A Derna Rd, 3147",-37.8669485,145.0864884
"Templestowe Lower, 33 Lowan Av, 3107",-37.7578098,145.1008448
"Sandringham, 28/170 Beach Rd, 3191",-37.9579746,145.0092657
"Ascot Vale, 301/8 Burrowes St, 3032",-37.7785937,144.9140606
"Hawthorn, 305/33 Wattle Rd, 3122",-37.8245906,145.0289674
"Glen Iris, 52 Denman Av, 3146",-37.8508654,145.0757452
"Armadale, 3/39 Kooyong Rd, 3143",-37.8597265,145.0197691
"Camberwell, 5/105 Wattle Valley Rd, 3124",-37.836305,145.0807695
"Richmond, 704/36 Regent St, 3121",-37.8111737,144.9919327
"Brighton, 3a Valda Gr, 3186",-37.912807,144.9994365
"Greensborough, 3/171 St Helena Rd, 3088",-37.6993918,145.1215417
"Port Melbourne, 27/39 Esplanade Pl, 3207",-37.8362817,144.9464282
"Yarraville, 7 Banool Av, 3013",-37.8218775,144.8896776
"West Footscray, 6/12 Carmichael St, 3012",-37.7987068,144.8786359
"Rosanna, 2/23 Ruthven St, 3084",-37.7299596,145.065216
"Glenroy, 3/19 Isla Av, 3046",-37.7047605,144.9307961
"Reservoir, 7/49 Storey Rd, 3073",-37.7239908,145.0109868
"Elwood, 4/7 Vautier St, 3184",-37.8859318,144.9869179
"Camberwell, 35 Allambee Av, 3124",-37.8347431,145.0779587
"Ashwood, 3/26 May Park Av, 3147",-37.8678657,145.0974139
"Yarraville, 56 Wembley Av, 3013",-37.8216925,144.8734322
"Brighton East, 30 Sunlight Cr, 3187",-37.9276976,145.0212715
"Sunshine, 92 Cornwall Rd, 3020",-37.7848234,144.8418409
"Hampton, 6b Poole Av, 3188",-37.9417514,145.018846
"MacLeod, 2/63 Harborne St, 3085",-37.7179505,145.0890419
"Preston, 9/4 Spring St, 3072",-37.7367325,144.9996139
"Abbotsford, 513/6 Acacia Pl, 3067",-37.8117587,145.0141491
"Craigieburn, 262A Waterview Bvd, 3064",-37.5835969,144.9071875
"Reservoir, 62 Liston Av, 3073",-37.6970417,145.0155428
"Strathmore, 48 Lebanon St, 3041",-37.7278666,144.9177105
"Hawthorn East, 5/866 Toorak Rd, 3123",-37.8456157,145.051994
"Rosanna, 4/49 Bellevue Av, 3084",-37.7391435,145.0630991
"Mordialloc, 2/64 White St, 3195",-37.9997296,145.0934599
"Sunshine West, 36 Lachlan Rd, 3020",-37.7921653,144.8122844
"Northcote, 506/17 Robbs Pde, 3070",-37.7685243,144.9995905
"Balwyn North, 38 Ferninand Av, 3104",-37.7950547,145.095071
"Balwyn North, 35 Walnut Rd, 3104",-37.7882848,145.0909455
"Werribee, 7 Squatter Ct, 3030",-37.8832584,144.663482
"Malvern East, 57a Midlothian St, 3145",-37.8839704,145.088025
"Bentleigh East, 76 Stockdale Av, 3165",-37.9184092,145.072649
"Bentleigh, 34b Marquis Rd, 3204",-37.9310077,145.0472072
"Brighton, 29 Lawrence St, 3186",-37.9155079,145.0006598
"Thomastown, 4/56 Heyington Av, 3074",-37.682503,145.0207281
"Preston, 24b Tynan St, 3072",-37.7340927,144.9896256
"Noble Park, 30/196 Corrigan Rd, 3174",-37.9719452,145.1657776
"Bundoora, 30 Tasman Dr, 3083",-37.6890284,145.0596656
"Fawkner, 7 Alec Cr, 3060",-37.6951396,144.9699042
"Bentleigh East, 30a Chesterville Dr, 3165",-37.9238098,145.0655646
"Melbourne, 301/442 St Kilda Rd, 3000",-37.8382389,144.9754034
"Albert Park, 78 Herbert St, 3206",-37.8459671,144.9600788
"Coburg North, 3/16 Lorensen Av, 3058",-37.7225682,144.9611091
"South Melbourne, 603/148 Wells St, 3205",-37.830791,144.9693648
"Newport, 5/38 Blenheim Rd, 3015",-37.845128,144.8640491
"Kew, 4/29 Barrington Av, 3101",-37.8059266,145.04408
"Reservoir, 3/67 Dundee St, 3073",-37.7021026,145.0247869
"Glen Waverley, 2 Ingleside Cr, 3150",-37.8850191,145.14742
"Glen Huntly, 5/32 Royal Av, 3163",-37.8947503,145.04165
"Roxburgh Park, 4/26 McKinley Dr, 3064",-37.6350403,144.9320586
"Bentleigh East, 3/45 Elizabeth St, 3165",-37.9228649,145.0566363
"Ivanhoe, 9/1 Mervyn Cr, 3079",-37.7755108,145.0476725
"Ashwood, 2/25 May Park Av, 3147",-37.8670598,145.0975422
